step,count_supply,gov_wealth,construction_wealth,company_wealth,bank_wealth,calculate_houses_prices_perm2,supply_volume,demand_volume,calculate_prices_in_supply,irs,vat,irc,subsidyRate,salaryRate,births,breakups,deaths,children_leaving_home
550,505,6.022150360678832e7,3.115934259956945e7,3.006330759121396e7,7.883486065572979e7,1287.8651747869585,507,482,35343.347838226946,0.7300000000000003,0.5800000000000003,0.2,0.5699999999999996,0.3499999999999994,2082,63,958,2282
551,505,6.016917783035185e7,3.115934259956945e7,3.005672120182443e7,7.887122847685689e7,1287.5967307818785,506,480,35008.023447656604,0.7300000000000003,0.5800000000000003,0.2,0.5699999999999996,0.3499999999999994,2084,64,962,2284
552,508,6.013449700865689e7,3.115934259956945e7,3.0033867073996205e7,7.893822520472911e7,1287.3219911559247,509,482,35445.27296642312,0.7400000000000003,0.5900000000000003,0.2,0.5599999999999996,0.3299999999999994,2086,64,964,2286
553,508,6.005395042916721e7,3.115934259956945e7,3.0072820790819556e7,7.899497241756277e7,1286.8360671739322,510,484,35483.558001569996,0.7400000000000003,0.5900000000000003,0.2,0.5599999999999996,0.3299999999999994,2094,64,964,2286
554,513,5.997292469630137e7,3.115934259956945e7,3.011354040494287e7,7.906193936613244e7,1286.8360671739322,513,484,36215.869376509894,0.7400000000000003,0.5900000000000003,0.2,0.5599999999999996,0.3299999999999994,2099,64,967,2288
555,514,5.988875339140813e7,3.115934259956945e7,3.0155387572227966e7,7.90974050782929e7,1286.7064010925085,515,484,36083.56540753539,0.7400000000000003,0.5900000000000003,0.2,0.5599999999999996,0.3299999999999994,2100,64,970,2292
556,516,5.980543104294979e7,3.115934259956945e7,3.0199801899939407e7,7.91640891068951e7,1286.50841792408,517,486,36231.33086855139,0.7400000000000003,0.5900000000000003,0.2,0.5599999999999996,0.3299999999999994,2103,64,972,2294
557,518,5.971656003671523e7,3.115934259956945e7,3.02402545366799e7,7.923026788486747e7,1286.4381271758361,519,486,36414.488469295444,0.7400000000000003,0.5900000000000003,0.2,0.5599999999999996,0.3299999999999994,2108,65,974,2297
558,521,5.9630650000865184e7,3.115934259956945e7,3.028680913859187e7,7.929617758427498e7,1286.4381271758361,521,487,36399.57385186964,0.7400000000000003,0.5900000000000003,0.2,0.5599999999999996,0.3299999999999994,2114,65,979,2299
559,524,5.954639482939676e7,3.115934259956945e7,3.0334588439748984e7,7.935018164626984e7,1286.1981277534126,525,487,36978.19228833009,0.7400000000000003,0.5900000000000003,0.2,0.5599999999999996,0.3299999999999994,2115,65,984,2314
560,525,5.946138945959502e7,3.115934259956945e7,3.037528985625439e7,7.941586361387242e7,1286.1981277534126,525,493,36935.822917131685,0.7400000000000003,0.5900000000000003,0.2,0.5599999999999996,0.3299999999999994,2115,65,986,2315
561,525,5.9374724593123116e7,3.115934259956945e7,3.0418986014706936e7,7.947440908541818e7,1286.1406058962853,526,493,36585.81644380117,0.7400000000000003,0.5900000000000003,0.2,0.5599999999999996,0.3299999999999994,2120,65,988,2317
562,527,5.928750459243496e7,3.115934259956945e7,3.0465671562983274e7,7.953946388231881e7,1285.7784875506147,528,491,36734.24368208617,0.7400000000000003,0.5900000000000003,0.2,0.5599999999999996,0.3299999999999994,2126,65,993,2321
563,527,5.919504679072353e7,3.115934259956945e7,3.0508961772354055e7,7.960430310356312e7,1285.5980078697023,528,491,36312.42153619214,0.7400000000000003,0.5900000000000003,0.2,0.5599999999999996,0.3299999999999994,2129,65,995,2321
564,531,5.9203748131167024e7,3.115934259956945e7,3.0436495178558152e7,7.966866772371218e7,1285.5980078697023,531,490,37062.193386210056,0.7500000000000003,0.6000000000000003,0.2,0.5499999999999996,0.3449999999999994,2134,65,998,2321
565,532,5.9208510670012675e7,3.115934259956945e7,3.0408456633580778e7,7.973279330220422e7,1285.486540024917,533,490,37002.83960371071,0.7500000000000003,0.6000000000000003,0.2,0.5499999999999996,0.3449999999999994,2137,65,1000,2331
566,535,5.921279750964603e7,3.115934259956945e7,3.0374429726170193e7,7.979682633565108e7,1285.486540024917,535,494,37209.58049062122,0.7500000000000003,0.6000000000000003,0.2,0.5499999999999996,0.3449999999999994,2142,65,1003,2337
567,537,5.921833479156087e7,3.115934259956945e7,3.0338768215322174e7,7.982497402583615e7,1285.4821157800436,538,498,37107.066263463166,0.7500000000000003,0.6000000000000003,0.2,0.5499999999999996,0.3449999999999994,2146,65,1005,2339
568,539,5.922577504587927e7,3.115934259956945e7,3.030676635349323e7,7.988913090685521e7,1285.1218607401931,540,497,37523.15267938871,0.7500000000000003,0.6000000000000003,0.2,0.5499999999999996,0.3449999999999994,2154,66,1008,2339
569,537,5.923057438610341e7,3.115934259956945e7,3.0272694607268147e7,7.995284922237313e7,1284.3199008299162,540,499,37158.94589344663,0.7500000000000003,0.6000000000000003,0.2,0.5499999999999996,0.3449999999999994,2162,66,1008,2343
570,538,5.923188641579626e7,3.115934259956945e7,3.023797045698064e7,8.0016230711829e7,1283.9965656226016,539,498,37453.39953683792,0.7500000000000003,0.6000000000000003,0.2,0.5499999999999996,0.3449999999999994,2170,67,1010,2353
571,538,5.923644322465941e7,3.115934259956945e7,3.0199222072806615e7,8.007961220128489e7,1283.858327220313,539,503,37002.43320414594,0.7500000000000003,0.6000000000000003,0.2,0.5499999999999996,0.3449999999999994,2176,67,1012,2357
572,540,5.924191872468478e7,3.115934259956945e7,3.0160306983157184e7,8.010577811710571e7,1283.5660464381199,542,505,36985.3696572546,0.7500000000000003,0.6000000000000003,0.2,0.5499999999999996,0.3449999999999994,2181,67,1015,2360
573,542,5.924968675207431e7,3.115934259956945e7,3.0124727208708957e7,8.016889438675731e7,1283.576419208791,543,504,36997.07170297999,0.7500000000000003,0.6000000000000003,0.2,0.5499999999999996,0.3449999999999994,2184,67,1019,2363
574,544,5.925175102298288e7,3.115934259956945e7,3.008607883694011e7,8.023180381509073e7,1283.576419208791,544,505,37052.84693820775,0.7500000000000003,0.6000000000000003,0.2,0.5499999999999996,0.3449999999999994,2188,67,1021,2364
575,545,5.9256566195033744e7,3.115934259956945e7,3.0050937994266205e7,8.029395642522658e7,1283.4960918024267,546,507,36828.58460480358,0.7500000000000003,0.6000000000000003,0.2,0.5499999999999996,0.3449999999999994,2193,67,1022,2367
576,545,5.925695076209885e7,3.115934259956945e7,3.001453747006005e7,8.035586621465126e7,1283.2240452741416,546,508,36827.59900341522,0.7500000000000003,0.6000000000000003,0.2,0.5499999999999996,0.3249999999999994,2197,67,1023,2371
577,545,5.919252699224186e7,3.115934259956945e7,3.0049511778072808e7,8.041727944903722e7,1283.2240452741416,545,509,36463.80925191318,0.7500000000000003,0.6000000000000003,0.2,0.5499999999999996,0.3249999999999994,2200,67,1023,2374
578,549,5.912733839398527e7,3.115934259956945e7,3.0086715940277528e7,8.047869268342319e7,1283.2240452741416,549,511,36983.58521287754,0.7500000000000003,0.6000000000000003,0.2,0.5499999999999996,0.3249999999999994,2203,67,1027,2376
579,550,5.906111645686891e7,3.115934259956945e7,3.012540458053411e7,8.053992828335579e7,1282.9241400996614,551,513,36933.13532445918,0.7500000000000003,0.6000000000000003,0.2,0.5499999999999996,0.3249999999999994,2208,67,1029,2387
580,552,5.899769691326509e7,3.115934259956945e7,3.016065052167405e7,8.057035006265639e7,1282.8620275968308,553,518,36736.43500403844,0.7500000000000003,0.6000000000000003,0.2,0.5499999999999996,0.3249999999999994,2212,67,1032,2390
581,554,5.893101058130029e7,3.115934259956945e7,3.0198574431823157e7,8.063111289235729e7,1282.8620275968308,554,519,37040.599279795926,0.7500000000000003,0.6000000000000003,0.2,0.5499999999999996,0.3249999999999994,2216,67,1034,2392
582,556,5.886073834657316e7,3.115934259956945e7,3.0234997070755776e7,8.069145527382208e7,1282.574367755267,557,520,37275.911398950055,0.7500000000000003,0.6000000000000003,0.2,0.5499999999999996,0.3249999999999994,2216,67,1037,2396
583,557,5.898336624265942e7,3.115934259956945e7,3.027303295747174e7,8.075117480976377e7,1282.4110042305697,558,521,37182.745662966256,0.7500000000000003,0.6000000000000003,0.2,0.5499999999999996,0.3249999999999994,2220,67,1040,2398
584,559,5.8730315356112964e7,3.115934259956945e7,3.031328054357539e7,8.081078109132858e7,1282.0304511706931,560,521,37131.12902184889,0.7500000000000003,0.6000000000000003,0.2,0.5499999999999996,0.3249999999999994,2222,67,1042,2403
585,561,5.8660068831753775e7,3.115934259956945e7,3.0348771194211777e7,8.08698704246693e7,1282.0304511706931,561,523,37161.841554334,0.7500000000000003,0.6000000000000003,0.2,0.5499999999999996,0.3249999999999994,2226,67,1044,2406
586,562,5.8593736732467785e7,3.115934259956945e7,3.0386929028438617e7,8.092862472724032e7,1282.0304511706931,562,524,36954.29747484266,0.7500000000000003,0.6000000000000003,0.2,0.5499999999999996,0.3249999999999994,2228,67,1046,2414
587,564,5.852672669413428e7,3.115934259956945e7,3.0424100529133704e7,8.098718059743683e7,1281.6736880873987,565,527,37128.62269628592,0.7500000000000003,0.6000000000000003,0.2,0.5499999999999996,0.3249999999999994,2232,67,1050,2416
588,564,5.854472964505918e7,3.115934259956945e7,3.0357047393180035e7,8.1045615682241e7,1281.4666004324436,565,526,36737.010527640734,0.7600000000000003,0.6100000000000003,0.2,0.5399999999999996,0.3399999999999994,2235,67,1053,2416
589,566,5.8561241165247366e7,3.115934259956945e7,3.032048594144591e7,8.107150534253487e7,1281.3388551462165,567,520,36547.420393593246,0.7600000000000003,0.6100000000000003,0.2,0.5399999999999996,0.3399999999999994,2237,68,1060,2419
590,569,5.858001030485582e7,3.115934259956945e7,3.028514544011103e7,8.112925117497908e7,1281.3388551462165,569,523,36800.89023435156,0.7600000000000003,0.6100000000000003,0.2,0.5399999999999996,0.3399999999999994,2241,68,1063,2427
591,568,5.859812095215862e7,3.115934259956945e7,3.0246827274992872e7,8.11742481969168e7,1280.6781072971978,571,528,36709.35834142918,0.7600000000000003,0.6100000000000003,0.2,0.5399999999999996,0.3399999999999994,2243,68,1065,2431
592,569,5.8669382499012634e7,3.115934259956945e7,3.021095469624779e7,8.11968656288234e7,1280.4576175209934,571,524,36366.81190531059,0.7600000000000003,0.6100000000000003,0.2,0.5399999999999996,0.3399999999999994,2246,68,1072,2433
593,572,5.863655525057513e7,3.115934259956945e7,3.017961804236095e7,8.125434717350484e7,1280.3855798850122,573,523,36503.19313714161,0.7600000000000003,0.6100000000000003,0.2,0.5399999999999996,0.3399999999999994,2252,68,1075,2435
594,577,5.8653359781807855e7,3.115934259956945e7,3.0148169049093153e7,8.131163175992928e7,1280.1458615596673,578,524,37064.525682985186,0.7600000000000003,0.6100000000000003,0.2,0.5399999999999996,0.3399999999999994,2256,68,1080,2437
595,580,5.866854231017364e7,3.115934259956945e7,3.0118156389360752e7,8.136853677520926e7,1280.1458615596673,580,524,37271.024148089,0.7600000000000003,0.6100000000000003,0.2,0.5399999999999996,0.3399999999999994,2258,68,1083,2441
596,582,5.8681512699877806e7,3.115934259956945e7,3.0085637297301166e7,8.139817379599556e7,1279.9343461630085,583,526,37350.04563263615,0.7600000000000003,0.6100000000000003,0.2,0.5399999999999996,0.3399999999999994,2263,68,1086,2443
597,584,5.8694915366363816e7,3.115934259956945e7,3.005217518556888e7,8.145437351741199e7,1279.9343461630085,584,526,37403.11522707584,0.7600000000000003,0.6100000000000003,0.2,0.5399999999999996,0.3399999999999994,2266,68,1088,2445
598,588,5.870941651903263e7,3.115934259956945e7,3.0021492181773182e7,8.151033664134753e7,1279.9343461630085,588,526,37752.44064572481,0.7600000000000003,0.6100000000000003,0.2,0.5399999999999996,0.3399999999999994,2269,69,1092,2447
599,586,5.8723010160503395e7,3.115934259956945e7,2.999082410969597e7,8.154760248605959e7,1279.4341229876513,589,528,37424.31761569689,0.7600000000000003,0.6100000000000003,0.2,0.5399999999999996,0.3399999999999994,2271,69,1094,2453
600,591,5.8737037402299754e7,3.115934259956945e7,2.9963769199828852e7,8.160304293530852e7,1279.4341229876513,591,527,38125.53066255568,0.7600000000000003,0.6100000000000003,0.2,0.5399999999999996,0.3199999999999994,2274,69,1100,2456
601,592,5.8683524281551585e7,3.115934259956945e7,3.000690676068687e7,8.165727741459762e7,1279.4341229876513,592,530,37951.63299890996,0.7600000000000003,0.6100000000000003,0.2,0.5399999999999996,0.3199999999999994,2277,69,1101,2456
602,595,5.862836159777868e7,3.115934259956945e7,3.0052973941724613e7,8.171151189388672e7,1279.4341229876513,595,530,38112.71103865738,0.7600000000000003,0.6100000000000003,0.2,0.5399999999999996,0.3199999999999994,2282,69,1104,2458
603,594,5.856934619662989e7,3.115934259956945e7,3.009613005455938e7,8.174624629248276e7,1279.2390915129363,595,532,37579.553040260544,0.7600000000000003,0.6100000000000003,0.2,0.5399999999999996,0.3199999999999994,2287,69,1104,2460
604,595,5.85080448883412e7,3.115934259956945e7,3.013917343939816e7,8.180030086309117e7,1279.2390915129363,595,533,37506.776404799355,0.7600000000000003,0.6100000000000003,0.2,0.5399999999999996,0.3199999999999994,2293,69,1104,2466
605,597,5.844948223217647e7,3.115934259956945e7,3.0184846926114213e7,8.185424948597617e7,1279.2390915129363,597,533,37402.6911913686,0.7600000000000003,0.6100000000000003,0.2,0.5399999999999996,0.3199999999999994,2296,69,1109,2471
606,600,5.839012731366106e7,3.115934259956945e7,3.0230438766534314e7,8.187881377961968e7,1278.57243212607,603,537,37543.58905849949,0.7600000000000003,0.6100000000000003,0.2,0.5399999999999996,0.3199999999999994,2300,69,1114,2475
607,601,5.832859022045626e7,3.115934259956945e7,3.027457344233984e7,8.193257630333437e7,1278.57243212607,601,537,37358.38918593791,0.7600000000000003,0.6100000000000003,0.2,0.5399999999999996,0.3199999999999994,2304,69,1114,2475
608,604,5.826645522665148e7,3.115934259956945e7,3.0321201877803113e7,8.19860263927427e7,1278.57243212607,604,538,37323.970168445725,0.7600000000000003,0.6100000000000003,0.2,0.5399999999999996,0.3199999999999994,2305,69,1116,2477
609,608,5.820269279514311e7,3.115934259956945e7,3.0370404529495522e7,8.203893759384835e7,1278.2524230316674,609,540,37867.78905003516,0.7600000000000003,0.6100000000000003,0.2,0.5399999999999996,0.3199999999999994,2312,69,1120,2477
610,608,5.8135983837899484e7,3.115934259956945e7,3.0420993117676742e7,8.209086221144916e7,1278.2524230316674,608,538,37492.73780427169,0.7600000000000003,0.6100000000000003,0.2,0.5399999999999996,0.3199999999999994,2315,69,1121,2477
611,608,5.807051077903818e7,3.115934259956945e7,3.047613718247313e7,8.211706622487403e7,1278.044422377836,609,536,37161.786671004316,0.7600000000000003,0.6100000000000003,0.2,0.5399999999999996,0.3199999999999994,2318,69,1124,2477
612,609,5.810478595394496e7,3.115934259956945e7,3.0402606546553593e7,8.216889746516895e7,1277.6971936865496,610,534,37271.33458263685,0.7700000000000004,0.6200000000000003,0.2,0.5299999999999996,0.3349999999999994,2320,71,1126,2479
613,609,5.812474628743294e7,3.115934259956945e7,3.03801108117523e7,8.221994326035206e7,1277.3146164913721,610,535,37193.57237850008,0.7700000000000004,0.6200000000000003,0.2,0.5299999999999996,0.3349999999999994,2324,71,1129,2483
614,609,5.814235518059563e7,3.115934259956945e7,3.0356212237033438e7,8.227047152286145e7,1277.3146164913721,609,535,36825.15882220276,0.7700000000000004,0.6200000000000003,0.2,0.5299999999999996,0.3349999999999994,2327,71,1130,2486
615,612,5.815936769214544e7,3.115934259956945e7,3.033554247632509e7,8.232045745555559e7,1277.3146164913721,612,535,37092.82925734356,0.7700000000000004,0.6200000000000003,0.2,0.5299999999999996,0.3349999999999994,2329,72,1135,2488
616,613,5.817925011053285e7,3.115934259956945e7,3.0313781004440393e7,8.23704860181637e7,1277.3146164913721,613,537,36894.45903823709,0.7700000000000004,0.6200000000000003,0.2,0.5299999999999996,0.3349999999999994,2330,72,1136,2488
617,613,5.819575788695965e7,3.115934259956945e7,3.0292978755231883e7,8.242031365024889e7,1277.3146164913721,613,537,36527.8390808074,0.7700000000000004,0.6200000000000003,0.2,0.5299999999999996,0.3349999999999994,2332,72,1138,2492
618,614,5.821421250003005e7,3.115934259956945e7,3.027500665566202e7,8.246999624890567e7,1277.3146164913721,614,533,36301.54674750747,0.7700000000000004,0.6200000000000003,0.2,0.5299999999999996,0.3349999999999994,2333,72,1145,2500
619,613,5.8231795913608044e7,3.115934259956945e7,3.0250661602749303e7,8.251967884756246e7,1277.0252486929578,614,534,35943.29617470678,0.7700000000000004,0.6200000000000003,0.2,0.5299999999999996,0.3349999999999994,2335,72,1148,2504
620,614,5.8254672022095375e7,3.115934259956945e7,3.0226479054906145e7,8.256910825227976e7,1277.0252486929578,614,535,35677.374836391406,0.7700000000000004,0.6200000000000003,0.2,0.5299999999999996,0.3349999999999994,2337,72,1149,2506
621,618,5.827497150367371e7,3.115934259956945e7,3.0201222796495937e7,8.261830244205877e7,1277.0252486929578,618,537,36109.97422014383,0.7700000000000004,0.6200000000000003,0.2,0.5299999999999996,0.3349999999999994,2341,72,1152,2508
622,619,5.829634026723637e7,3.115934259956945e7,3.017531146596854e7,8.266676963364927e7,1277.0252486929578,619,538,35974.64366295379,0.7700000000000004,0.6200000000000003,0.2,0.5299999999999996,0.3349999999999994,2346,72,1153,2508
623,622,5.83143426045004e7,3.115934259956945e7,3.015096932919921e7,8.271483232861085e7,1277.0252486929578,622,539,36163.41058375353,0.7700000000000004,0.6200000000000003,0.2,0.5299999999999996,0.3349999999999994,2357,72,1155,2510
624,622,5.8334899315698415e7,3.115934259956945e7,3.0130842084871378e7,8.276258443765494e7,1276.712048771159,624,540,35942.76015980723,0.7700000000000004,0.6200000000000003,0.2,0.5299999999999996,0.3149999999999994,2358,72,1157,2514
625,626,5.8284696542219155e7,3.115934259956945e7,3.0181778533560682e7,8.2809639383375e7,1276.712048771159,626,538,36121.77771758159,0.7700000000000004,0.6200000000000003,0.2,0.5299999999999996,0.3149999999999994,2362,73,1163,2516
